Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashbackAmount,Churn
1.0,1,3,18.351435714411785,3,0,3.0,4,0,4,1,7,0,15.297128571176428,1.9009571429411907,5.198085714117619,3.0,226.0238368569529,1
2.4598953693252534,0,1,15.486631789775085,3,1,3.5133682102249155,4,4,3,2,3,0,13.973263579550169,1.4866317897750845,2.0,1.0,144.5947602403436,1
1.0,0,1,9.0,4,1,3.01078224604225,4,4,4,1,8,1,15.01078224604225,1.0,2.0,2.9784355079155,145.42517547810027,1
0.0,1,3,7.768451564034951,4,1,2.231548435965049,4,2,4,1,6,0,11.768451564034951,1.0,2.9261937438601953,3.1577421798252443,198.62311151858745,1
1.4021784222616631,0,1,16.057454060323096,3,1,3.057454060323095,4,4,4,2,3,1,12.0,1.0574540603230949,2.0,1.1149081206461895,156.5844084176375,1
0.0,0,1,16.0,3,1,3.0,3,0,3,1,7,0,11.0,0.9571624448808868,1.0,0.0,200.48,1
1.0,0,1,9.553613109736805,4,1,3.0,4,4,3,0,2,0,12.0,1.4463868902631947,2.0,1.8927737805263896,154.3692073536948,1
1.0,1,3,14.140007024266131,5,0,3.0,4,4,4,2,3,0,14.0,1.0700035121330658,2.0700035121330655,1.1400070242661315,151.84670284482777,1
1.0,0,1,11.541530514172713,1,0,3.270765257086357,4,4,4,2,3,0,19.729234742913643,2.0,2.0,1.0,154.6027403291694,1
1.0,0,1,14.0,4,1,4.0,5,2,3,2,3,1,23.0,2.0,2.0,7.0,185.74,1
8.413268526935193,1,1,14.706634263467596,4,1,2.0,3,3,5,1,4,0,13.413268526935193,1.0,1.0,0.5867314730648072,123.19601944191945,1
1.0,2,1,31.0,1,1,3.625519600031983,4,4,2,1,3,1,18.625519600031982,1.625519600031983,2.0,1.0,148.65464667197827,1
0.6305180659686197,0,1,10.0,4,1,3.2610361319372396,4,3,3,2,2,1,12.0,5.26103613193724,8.261036131937239,6.522072263874479,158.40610361319372,1
0.0,2,3,8.0,5,1,3.0,3,3,5,1,1,0,11.0,0.9546807210391054,1.0,2.0,130.41,1
1.0,1,2,9.0,1,1,3.0,5,4,1,2,3,0,13.0,1.6500550604703603,2.0,1.0,150.64,1
1.0,0,3,26.0,5,1,4.0,2,2,1,2,10,1,14.0,1.9292884022620593,2.0,5.0,178.04,1
0.0,1,3,19.345414239736858,4,0,3.0,3,0,5,2,3,1,18.862320388458652,0.0,1.0,1.1376796115413468,184.35062977358646,1
19.168632293778032,1,1,14.0,4,1,2.83136770622197,3,3,1,1,3,0,15.66273541244394,0.0,1.0,0.0,125.52093115187948,1
20.369302018999736,1,1,13.21162752374967,2,0,3.157674495250066,5,0,4,1,7,0,15.315348990500132,1.842325504749934,5.369302018999736,3.0,225.3338559373526,1
0.0,0,1,6.373241156379234,4,0,3.0,2,0,4,2,2,0,11.0,2.2535176872415326,4.0,7.0,174.46,1
1.0,2,2,9.0,3,0,3.368011319603811,4,4,3,1,3,0,13.631988680396189,2.0,2.0,2.263977360792378,145.55040339588115,1
0.19074320454611726,0,1,31.713885193180825,0,1,3.0,3,3,4,2,1,0,11.190743204546116,0.9046283977269414,1.0,3.9046283977269414,135.19532930966048,1
8.68896425779717,0,1,10.414714322937106,1,1,2.0,3,3,1,1,10,1,22.274249934860066,1.0,1.0,0.0,123.15996608399128,1
8.951342336338287,1,2,15.340603645631994,4,0,2.0973153273234266,3,0,1,1,4,0,11.048657663661713,0.04865766366171331,3.9026846726765734,3.1459729909851397,201.14587227518774,1
6.0,0,1,26.0,3,1,3.0,2,4,3,1,8,1,13.0,1.837969813249781,3.0,3.0,152.59,1
2.1478580447478057,0,2,28.72178706712171,4,0,3.426070977626097,2,0,3,1,5,0,14.72178706712171,1.4260709776260971,2.0,1.278212932878291,228.23318249465297,1
13.355902930007279,0,2,12.644097069992721,3,0,3.54803235666424,4,4,3,1,6,1,12.45196764333576,1.54803235666424,5.7401617833212,8.0,150.67318277192865,1
0.0,2,1,14.0,2,0,3.0,4,3,4,1,6,0,17.915707237966448,1.0,1.0,0.5210731905083879,124.77992393052192,1
0.0,2,2,6.7004059821814606,1,0,3.0,3,3,3,1,7,0,19.35020299109073,1.0,1.0,3.7510149554536514,127.67431121828562,1
0.3225265851765271,0,2,7.0,4,0,3.322526585176527,3,1,4,1,2,0,11.322526585176528,1.9675797555295813,5.6774734148234725,7.3225265851765275,197.88826167760953,1
1.0,1,1,25.0,6,0,3.758501880916391,3,4,2,1,2,0,19.517003761832783,2.0,2.0,1.0,152.5651400531899,1
0.0,0,3,32.0,4,1,2.014628258877676,3,2,1,1,2,1,17.89760218785627,0.0,6.912230446733946,7.014628258877676,158.10132861259976,1
9.0,1,2,27.20724229976888,6,1,2.0,4,3,3,1,2,0,12.585515400462244,0.7927577002311217,1.0,0.0,123.02000000000001,1
0.5735282638333263,0,1,6.8602923957499895,3,0,3.0,2,0,4,1,3,0,11.286764131916662,2.4264717361666737,3.4264717361666737,6.426471736166674,174.19904463995584,1
2.8401394820984973,0,2,31.613379827366167,3,1,3.386620172633834,5,0,4,2,3,0,13.0,1.386620172633834,2.0,3.0,214.50177295780213,1
1.0,2,1,15.0,6,1,4.0,5,4,5,0,3,1,12.0,1.3375160530583918,2.0,8.0,146.19,1
1.0,0,2,10.959112020796326,4,0,4.0,4,4,4,1,3,1,14.306074680530884,2.0,2.0,1.0,144.46004681307974,1
13.0,0,3,10.873958781362903,2,1,2.3907551523296373,3,2,3,1,5,0,13.218489695340725,0.3907551523296371,1.0,2.218489695340726,167.69428649641586,1
1.0,0,1,15.0,3,1,4.0,4,4,3,2,3,0,13.0,1.158678873689685,2.0,1.0,144.04,1
1.0,0,1,9.25823101966616,1,1,3.0,5,4,2,1,2,0,12.74176898033384,1.7417689803338399,2.0,1.0,151.3862876468352,1
10.0,1,3,16.0,4,1,3.3945882424924125,4,0,1,1,4,0,13.972941212462064,2.1837647274772385,5.0,3.0,224.07781408331118,1
9.0,1,1,6.0,2,0,2.0,3,3,3,2,1,0,12.700510666054502,0.4331631113151664,1.0,3.700510666054501,123.02000000000001,1
9.0,0,3,6.225697317055404,2,0,2.0,3,3,4,2,2,1,11.0,1.2256973170554049,1.2256973170554049,2.0,123.02000000000001,1
20.557754864815028,0,1,8.852584954938342,3,1,2.852584954938343,4,3,1,1,9,0,15.147415045061658,1.0,2.7370752253082866,1.2948300901233145,149.21276212617266,1
0.5416464182167599,0,2,30.62493925465028,5,0,2.54164641821676,4,1,5,1,8,0,15.541646418216759,1.54164641821676,1.54164641821676,2.0,195.41598600664562,1
9.0,1,1,14.75826729205606,4,0,2.0,3,3,4,2,3,0,13.516534584112119,0.7582672920560591,1.0,0.0,123.02000000000001,1
1.0,2,1,8.38619097361086,4,0,3.69309548680543,4,4,5,0,3,1,12.69309548680543,1.69309548680543,2.0,1.0,146.4919160573267,1
7.829942430800156,0,1,14.0,0,1,3.0,3,3,3,1,2,0,12.0,1.1700575691998436,1.5850287845999218,1.7550863537997654,123.25401151383997,1
10.436111618915845,0,2,14.712777676216831,4,1,2.0,3,0,1,1,4,0,12.148889295132676,0.28722232378316903,3.138333028650493,3.0,202.55121167375876,1
11.841364021548909,1,3,17.61378800718297,4,0,3.3862119928170307,4,0,2,1,4,0,20.15863597845109,1.3862119928170307,5.682728043097816,8.0,200.22687922442208,1
1.0,1,3,7.0,1,0,4.0,4,4,4,2,3,1,17.0,1.4114950648410112,2.0,5.0,157.02,1
18.258508883669954,1,1,18.88776332550493,3,0,2.8146272209174885,3,3,4,1,8,0,17.443881662752467,3.5561183372475345,4.5561183372475345,3.741491116330046,149.58921798860183,1
0.599771314970498,0,3,30.799313944911493,4,0,3.199542629940996,4,1,2,0,2,0,12.400228685029502,0.599771314970498,2.400228685029502,9.400228685029502,178.04421396991958,1
1.0,1,1,17.72302741445379,3,0,4.0,5,2,4,1,6,0,15.584541121680681,2.1384862927731065,2.1384862927731065,1.2769725855462128,172.2479066762454,1
2.7372792796468515,1,1,12.474558559293703,3,0,3.8686396398234257,4,4,5,1,9,0,21.868639639823424,2.0,2.8686396398234257,3.6568018008828718,149.438021891335,1
0.0,0,1,9.27565559367046,3,0,2.0,3,4,2,1,2,0,12.82696678101138,5.724344406329539,6.448688812659079,6.724344406329539,139.75667351687508,1
8.305206072010362,0,3,18.254246620923873,4,1,2.0,2,1,4,2,2,1,13.27123310461937,1.7457533790761262,2.0,10.237260137228379,237.41982462881793,1
10.0,1,1,28.0,3,0,4.0,4,2,4,1,6,0,23.0,3.115854890301401,4.0,3.0,214.26,1
1.0,2,1,22.169336180331648,3,1,3.0,4,4,2,1,5,1,14.0,2.0,2.0,3.8306638196683505,148.99165910319553,1
0.0,0,3,14.0,5,0,2.0,5,3,3,1,1,0,16.0,0.133650581410518,1.0,0.0,123.50999999999999,1
1.0,2,1,9.0,3,0,3.556140811578699,4,4,4,1,3,0,13.443859188421301,1.556140811578699,2.0,1.8877183768426022,145.6068422434736,1
0.5492237161136362,0,1,30.64767114834091,3,1,3.0984474322272724,4,3,3,1,2,0,12.450776283886364,1.0,1.5492237161136362,3.1968948644545447,159.50601094115157,1
0.0,2,1,14.0,0,1,2.9584978356677403,4,3,2,1,2,0,18.08300432866452,1.0,1.0,0.0,123.41535580080294,1
11.293260587869868,1,3,17.43108686262329,4,0,3.5689131373767107,4,0,2,1,5,0,20.706739412130133,1.5689131373767107,4.586521175739737,8.0,199.60569533291917,1
17.802629420388968,1,2,29.549342644902758,3,0,3.0,3,0,3,1,4,0,12.549342644902758,3.8026294203889695,5.154601485680697,3.8026294203889695,203.86710599706774,1
1.0,0,1,21.933497201441796,5,0,3.4667486007208974,5,4,4,1,3,1,23.0,1.5332513992791026,4.3337430036044875,5.3337430036044875,163.25147753726878,1
0.36323828295567284,2,1,20.636761717044326,6,1,2.363238282955673,3,2,3,1,7,0,14.726476565911346,0.7264765659113457,1.7264765659113457,0.36323828295567284,148.34363238282955,1
0.0,1,1,15.496465662663791,3,0,2.0,3,3,3,1,2,1,11.0,0.0,1.0,0.7482328313318959,123.06280041867359,1
5.675125628512617,0,2,27.900167504683488,4,0,3.774958123829128,4,4,3,1,3,1,23.0,1.0,2.0,2.5499162476582558,156.4472587939959,1
1.0,0,3,16.0,5,0,3.0,4,4,3,2,3,0,14.471275580901564,1.5287244190984357,2.5287244190984355,3.0,150.54052571146016,1
1.3481645853679392,0,1,31.65183541463206,3,1,4.0,4,4,4,2,2,0,12.34816458536794,1.8259177073160304,2.0,4.82591770731603,160.52984974390685,1
0.46311471383751146,0,2,15.463114713837511,4,0,3.4631147138375113,3,2,5,1,3,0,17.463114713837513,0.46311471383751146,1.4631147138375113,5.315573569187557,180.48942638169422,1
0.0,2,1,14.0,3,1,3.0,4,4,3,2,2,1,11.0,1.0,1.0,2.0,139.89,1
1.0,0,1,10.3452909246437,1,1,3.654709075356299,4,4,5,2,2,0,21.964127226068896,1.345290924643701,2.0,3.6188363014251963,155.57457470720962,1
16.47130218739737,1,3,31.176232604200877,4,1,3.823767395799123,4,0,5,1,7,1,14.0,1.352465208401754,2.823767395799123,2.647534791598246,230.19550437305554,1
9.0,1,1,14.063140292927391,4,0,2.0,3,3,4,2,2,0,12.126280585854783,0.06314029292739132,1.0,0.0,123.02000000000001,1
12.330371450221682,1,3,17.776790483407225,4,0,3.2232095165927728,4,0,1,1,3,0,19.66962854977832,1.0,6.6607429004433625,8.0,200.78108764358456,1
0.7134082681529152,0,2,8.0,4,0,3.0,4,3,1,1,7,0,13.82164793296177,0.0,1.0,0.0,127.83751535530732,1
1.0,1,2,9.538477072411393,3,0,3.538477072411393,4,2,3,2,9,0,16.38456878276582,1.5384770724113932,3.0,1.4615229275886068,169.87003029120223,1
0.9833056568184674,0,1,7.0333886863630655,4,0,3.9666113136369345,2,0,3,1,2,0,11.983305656818468,3.9833056568184673,4.9666113136369345,7.983305656818468,199.523271560658,1
1.0,0,2,29.0,6,0,3.0,5,4,4,1,3,0,13.0,2.0,2.0,1.0,153.63,1
0.0,0,2,18.320987694687,4,0,2.2263374351043344,3,1,3,1,4,0,11.0,0.22633743510433424,1.7736625648956656,1.5473251297913315,198.9790946241024,1
1.0,0,3,7.7478385744120715,1,1,4.0,4,4,3,0,5,0,16.0,2.0,2.0,3.0,154.09,1
1.0,1,1,11.150608103218275,1,1,3.0,4,4,1,1,3,1,15.698783793563452,4.698783793563452,5.548175690345178,6.397567587126904,161.53347974195432,1
1.5655382270939784,0,1,8.565538227093977,3,0,3.0,3,1,4,1,5,0,11.782769113546989,1.7827691135469892,2.4344617729060216,5.434461772906022,173.74768010667225,1
3.752069079749025,1,1,21.463990131464424,3,0,3.0,3,0,2,0,2,0,11.92798026292885,0.0,1.0,2.680049342677875,180.62910194057991,1
1.0,2,1,23.735995650040532,3,0,3.0,4,4,3,1,3,1,14.0,4.207986950121603,6.415973900243205,6.679978250202671,148.88455908650852,1
0.0,0,2,25.923795138329798,5,0,3.0,3,3,3,1,1,0,11.58475902766596,0.5847590276659596,1.0,0.0,128.12340601375246,1
1.3346076702312377,0,1,23.003823010693715,3,0,3.1115358900770795,3,0,3,1,8,1,13.446143560308318,1.1115358900770793,7.330784659537525,7.219248769460445,260.63601069727935,1
0.8243268918792692,0,2,6.824326891879269,4,0,3.0,4,4,3,2,2,0,13.17567310812073,1.8243268918792692,1.8243268918792692,1.1756731081207308,138.36338169052425,1
9.0,0,1,16.0,0,0,3.0,4,4,4,2,2,1,23.0,0.6300398784799822,1.0,0.0,123.02000000000001,1
1.0,0,1,21.28375921149779,5,0,3.1418796057488967,5,4,4,1,3,1,23.0,1.8581203942511035,2.7093980287444825,3.7093980287444825,162.67970810611806,1
10.297365665896505,1,3,8.78377238901725,5,0,3.5675447780344984,5,5,3,1,3,0,15.0,2.6486828329482526,2.864910443931003,10.567544778034499,291.97,1
1.0,0,1,14.713045204477329,3,1,3.0,4,4,5,2,4,0,12.0,1.4289849318408905,2.0,2.2869547955226714,155.81055194449732,1
0.0,2,1,14.0,0,1,2.0,3,3,1,0,6,0,12.201065152049946,0.0,1.0,3.201065152049945,123.80873495491446,1
6.971597919981321,1,2,15.971597919981322,4,0,2.9715979199813214,4,2,3,2,6,0,12.51420104000934,0.9715979199813216,1.4857989599906607,3.0,153.8972190639916,1
1.0,1,3,23.0,4,0,4.0,4,0,3,1,4,0,15.84639782230015,1.0,2.0,1.5275422349428998,207.67299760340995,1
6.309258796188779,0,2,28.74567839491837,4,0,3.563580401270407,4,4,3,1,3,1,23.0,1.0,2.0,2.127160802540814,156.49164811573323,1
10.999368541296617,1,3,8.666771909783897,5,0,3.3335438195677947,5,5,3,1,3,0,15.0,1.6664561804322056,3.332912360864411,10.333543819567794,291.97,1
0.0,0,1,31.811345147417914,3,0,2.0,4,2,3,2,1,0,22.094327426291045,2.9056725737089564,3.5659645577462618,8.188654852582086,145.16583795792485,1
1.0,0,1,15.748004736371403,3,1,3.7480047363714033,4,2,5,1,6,0,18.0,1.2519952636285967,2.0,6.740023681857017,178.40960094727427,1
0.0,2,1,14.0,0,1,2.0,3,3,3,1,2,1,13.0,0.812713619893062,1.0,1.812713619893062,123.7599658208171,1
8.413675711561082,2,1,13.293162144219458,4,1,2.7068378557805413,3,3,5,1,4,0,13.413675711561082,0.29316214421945885,1.0,2.7068378557805413,123.19589728653169,1
2.901790762579097,1,2,28.032736412473636,4,1,2.9672635875263653,4,2,3,0,3,1,12.032736412473634,1.0,1.0,0.03273641247363446,163.64810304612234,1
1.0,1,1,9.479956172381922,4,0,3.0,4,4,3,2,3,0,13.82665205746064,1.1733479425393596,2.0,1.0,139.094257755051,1
1.0,0,1,12.806187455753076,3,0,3.9030937278765383,4,4,2,2,3,0,19.096906272123462,2.0,2.0,1.0,154.30554594789803,1
0.0,1,3,9.933571083457648,3,1,2.0,4,0,1,0,2,0,11.0,5.800713250372944,8.601426500745887,7.9335710834576485,203.95017831259324,1
0.0,1,2,30.397304016252384,3,0,2.0,4,2,3,2,1,0,22.801347991873808,2.0,7.808087951242851,9.602695983747617,145.80922667260518,1
9.0,1,1,30.3257411579935,4,0,2.325741157993501,3,3,3,1,4,1,15.628705789967505,0.0,2.9544469479610056,4.628705789967505,123.02000000000001,1
15.994281418639211,1,3,8.994281418639211,5,0,2.994281418639211,5,5,2,0,2,0,15.994281418639211,5.99428141863921,6.99428141863921,9.994281418639211,291.97,1
0.0,1,1,11.136696987107502,2,0,2.4658257532231245,3,3,3,1,3,1,12.068348493553751,4.931651506446249,7.931651506446249,7.0,133.43192431779008,1
1.0,1,3,16.0,4,1,3.0,5,3,5,2,9,0,23.0,1.0,2.0,4.0,159.07,1
1.0,1,3,9.087909182656,4,1,3.0,5,0,2,0,4,0,12.0,4.6080605448959995,5.520151362239998,3.0,229.1134459737523,1
14.954313340710415,1,3,31.681895553096528,4,1,3.318104446903472,4,0,5,1,6,1,14.0,3.0,2.318104446903472,1.6362088938069441,232.2484959455719,1
0.0,0,2,17.15536233715934,6,1,2.0,2,2,3,1,8,0,12.07768116857967,0.9611594157101652,1.0,1.9223188314203303,147.1193275420481,1
1.0,2,1,9.0,3,0,3.8917108652027457,4,4,4,1,3,0,13.108289134797253,2.0,2.0,1.2165782695945082,145.70751325956084,1
1.0,2,2,28.150820994498297,6,1,3.0,5,4,3,1,3,0,13.698358011003409,1.8491790055017043,2.0,1.0,145.35635317113966,1
9.0,0,3,6.406011801706111,2,0,2.0,3,3,4,2,2,1,11.0,1.4060118017061107,1.4060118017061107,2.0,123.02000000000001,1
9.0,0,1,8.041095651226744,4,1,2.0136985504089147,3,3,5,0,7,0,14.041095651226744,1.0,1.0,1.972602899182171,123.02000000000001,1
8.839555507088573,0,1,14.0,5,0,2.919777753544286,3,3,1,1,6,0,11.080222246455714,1.0,1.0,2.0,123.06813334787344,1
1.0,1,3,11.687803631782396,5,1,3.0,5,2,2,2,3,1,12.312196368217604,2.2487854728704146,3.873178209305622,4.312196368217604,182.70224494930278,1
9.078714564978386,0,2,14.984257087004323,4,1,2.0,3,0,1,1,4,0,11.062971651982707,3.952771261012969,3.952771261012969,3.0,201.04721573799605,1
1.0,1,1,9.965700436169604,1,0,3.0171497819151982,4,4,5,2,7,0,12.034299563830396,1.0171497819151982,2.0,5.051449345745595,151.51940814335015,1
1.0,0,1,15.833206603284822,3,1,3.083396698357589,4,4,4,1,2,1,22.91660330164241,2.0,2.0,3.0,148.17163751875552,1
2.1753659915237837,0,1,9.881524493642837,4,1,3.293841497880946,4,4,5,1,8,0,15.881524493642837,1.2938414978809458,2.0,2.4123170042381084,145.6109969736226,1
1.0,2,3,28.0,6,1,3.0,5,4,4,2,3,1,14.0,1.6910440099318473,2.0,1.0,146.21,1
0.2652891552019063,0,1,7.2652891552019065,3,0,3.0,2,0,4,1,2,0,11.132644577600953,1.0,3.7347108447980935,6.7347108447980935,174.33929343438314,1
8.0,2,1,10.0,4,1,3.0,4,4,5,0,6,0,13.0,2.0,2.0,3.0,148.62,1
0.021384643417457827,2,1,30.97326919572818,4,0,3.0,3,3,1,2,2,1,22.994653839145634,0.0,1.0,1.0053461608543643,127.96844425494754,1
9.0,2,2,26.0,0,0,3.0,3,3,4,1,1,1,11.0,0.0,1.0,4.0,123.02000000000001,1
0.0,0,2,30.755554641833157,4,1,2.585184880611053,3,2,1,0,2,1,11.829630238777895,0.4148151193889472,1.0,5.096294164277369,157.41029720697296,1
1.1953300895253345,0,1,7.7929951342880015,3,0,3.0,3,1,4,1,4,0,11.597665044762667,2.4023349552373325,2.8046699104746655,5.804669910474665,173.916124809266,1
1.0,0,3,25.781187215163563,4,0,4.0,4,2,3,0,3,1,16.265844746927524,3.2188127848364356,3.609406392418218,3.0,170.92517351583,1
0.0,2,1,24.0,6,0,3.0,2,3,1,1,1,0,18.86134333922447,1.0,1.0,0.0,127.11233350891983,1
18.361677760208174,1,1,8.361677760208174,3,1,3.3616777602081735,3,5,5,1,6,1,14.638322239791826,1.3616777602081735,1.3616777602081735,4.361677760208173,291.97,1
1.0,1,1,8.733003619628354,3,1,3.0,4,4,2,1,8,0,17.19901085888506,3.0,3.0,2.266996380371647,169.90133534050517,1
1.0,0,3,31.0,3,1,3.67612539758829,4,4,2,2,3,0,15.97162380723513,1.6761253975882902,2.0,1.0,136.09255385734883,1
19.446258026682422,1,1,8.138435493329395,4,0,2.1384354933293945,3,5,3,1,7,0,15.138435493329395,6.0,8.723129013341211,8.276870986658789,291.97,1
9.0,0,3,6.0,2,0,2.4211598319644074,4,3,4,2,2,1,11.0,1.0,1.0,2.0,123.02000000000001,1
1.0,0,2,26.44412412662197,3,1,4.0,4,0,3,1,3,0,13.569484484172254,1.430515515827746,2.0,1.8610310316554923,209.02519204379365,1
1.0,0,1,18.0,3,0,3.8684107879413823,4,2,3,1,7,0,15.605232363824147,2.0,2.0,1.263178424117236,172.67788755155897,1
1.6208723416243531,1,3,8.241744683248706,3,0,2.379127658375647,3,2,3,0,6,1,18.758255316751296,1.0,1.3791276583756469,1.137382975126941,152.6150591481929,1
14.170682732427355,0,3,19.628514056340567,4,1,3.0,2,1,3,2,5,1,16.142570281702827,1.0,5.857429718297171,9.742971887318868,262.18403614450546,1
1.0,2,1,22.85558117615456,1,1,3.0,4,4,1,0,7,0,13.381472941281814,1.6185270587181857,2.0,4.381472941281815,148.93321632948445,1
20.266145306999025,0,1,13.036200811505356,4,0,3.0,4,4,2,0,10,1,16.10078203950146,1.0,2.733854693000974,1.733854693000974,149.10454969759542,1
9.0,0,2,14.0,6,0,3.0,4,3,1,1,7,0,11.0,1.0,1.0,2.0,123.02000000000001,1
1.0,0,1,12.443059362330422,3,0,3.0,4,4,3,1,2,0,17.55694063766958,1.0,2.0,2.113881275339158,148.9054278527454,1
1.0,0,1,9.494147670637883,3,1,4.0,4,4,2,1,7,0,14.0,1.4941476706378827,2.505852329362117,3.0,163.74691630227105,1
5.416864101490065,0,2,27.555818801986753,4,0,3.8610452995033118,4,4,3,1,3,1,23.0,1.0,2.0,2.7220905990066235,156.4291804871043,1
1.0,1,1,30.15533239498436,3,1,3.0,4,4,2,1,3,0,22.07766619749218,2.0,2.0,1.5388330987460899,151.02232235275866,1
10.0,1,3,16.0,3,1,3.9399317919698227,4,0,1,1,3,0,16.699658959849113,3.819795375909467,5.0,3.0,221.47652535230395,1
1.0,2,1,9.495996236403673,4,1,3.504003763596326,4,4,3,2,3,0,13.495996236403673,2.0,2.0,1.0,139.06391898382898,1
0.0,0,1,16.0,3,1,2.9492006931808916,3,0,3,1,7,0,11.304795840914652,1.152397920457326,1.2539965340955428,0.0,200.6110622115933,1
1.0,1,2,25.832831901869074,5,0,3.167168098130924,4,4,3,0,3,0,19.167168098130926,1.1671680981309243,2.0,1.0,149.59807067476657,1
0.0,1,3,10.0,3,1,2.0,5,0,1,0,2,0,11.0,6.0,9.0,8.0,204.0,1
20.454565685186463,1,1,13.31820710648308,2,0,3.136358578703384,5,0,4,1,8,0,15.272717157406769,1.8636414212966161,5.454565685186465,3.0,225.29953731171247,1
0.0,2,3,26.0,4,0,3.0,5,2,3,0,4,1,11.0,0.11006328420111522,2.0,2.0,145.59,1
4.524669772598898,0,3,29.224858473970958,4,0,4.0,4,2,3,0,4,1,13.0,1.9250471753430145,2.0,1.2248584739709565,188.8127419801917,1
0.0,0,1,27.105069454751327,4,0,2.6316435150828914,3,0,3,0,6,0,13.105069454751325,1.0,1.0,0.7367129698342167,198.70412917099557,1
9.0,1,2,10.891218502955377,2,1,2.0,3,2,1,1,3,0,13.94560925147769,0.0,1.0,0.0,123.02000000000001,1
0.7114865526983769,0,1,7.711486552698377,3,0,3.0,2,0,4,1,3,0,11.35574327634919,1.3557432763491883,3.2885134473016233,6.288513447301623,174.13627361852224,1
14.0,1,3,32.0,5,1,3.0,5,0,5,1,6,1,14.0,1.0515046917104878,2.0,1.0,233.54000000000002,1
1.0,0,1,9.930199345385372,4,1,3.0,4,4,2,0,2,0,12.0,1.069800654614629,2.0,1.1396013092292578,153.6612252306755,1
1.0,0,3,18.0,6,1,3.0,2,2,3,0,10,0,13.0,2.0,2.0,3.0,172.07,1
11.0,0,3,16.0,4,1,3.0,5,1,3,1,9,0,12.0,3.0088226009625103,2.0,11.0,254.36,1
9.0,0,1,8.18974141330047,3,0,3.0,3,4,3,2,2,0,12.0,0.0,1.0,0.0,123.02000000000001,1
1.0,1,3,7.586172534679204,4,1,3.0,5,2,4,2,8,0,16.0,1.0,2.0,1.0,192.35,1
8.162500967485812,1,1,26.979167204158784,3,0,4.0,4,1,4,1,5,0,22.591666881663514,2.0,3.5916668816635138,3.0,213.52091705581094,1
0.0,2,1,14.0,0,0,3.0,3,3,5,1,2,1,17.0,0.0,1.0,0.0,123.97999999999999,1
9.0,2,1,6.84054768580555,1,0,2.0,3,3,3,2,1,0,13.579726157097225,0.42027384290277525,1.0,3.739178471291674,123.02000000000001,1
1.0,1,1,18.358733210802832,3,1,3.0,4,2,5,1,3,0,16.90582214053522,1.0,2.0,6.282533578394335,167.22058221405354,1
1.102511209700578,0,2,30.0,5,0,3.0,3,0,4,1,9,1,16.0,1.948744395149711,2.0,2.846233185449133,224.88134170008615,1
1.0,1,3,27.0,4,0,4.0,5,2,3,0,5,1,12.0,1.9393950922850902,3.0,3.0,170.59,1
14.056186030338017,0,1,11.943813969661983,3,0,3.3146046565539944,4,4,3,1,8,1,12.685395343446006,2.258418626215977,4.573023282769972,8.0,150.22033303371475,1
0.0,2,1,14.0,0,1,2.0,3,3,4,1,3,1,13.0,1.0,1.0,2.0,123.72999999999999,1
0.17143417671054273,1,3,16.0,3,0,2.3428683534210855,4,0,5,1,8,0,17.17143417671054,3.485697469868372,5.314263293157829,0.6857367068421709,203.77659485865007,1
1.0,1,2,14.90715799984567,3,1,3.546421000077166,4,4,2,1,2,1,22.453578999922833,2.0,2.0,3.0,147.9586463399645,1
1.0,1,3,19.18410709962008,4,0,4.0,4,1,5,2,2,1,19.364617328408606,1.454872442802868,2.0,3.545127557197132,208.78656630552976,1
0.0,0,3,8.0,4,0,3.0,4,3,1,2,8,0,14.0,0.0,1.0,0.0,127.85,1
1.0,2,1,22.73063910460327,3,1,3.0,4,4,4,1,4,1,14.179573930264487,2.0897869651322436,2.0897869651322436,2.8204260697355132,148.69588095324974,1
1.0,0,3,31.0,4,1,4.0,5,4,1,2,3,1,15.0,2.0,2.0,1.0,136.18,1
0.0,2,1,15.0,3,0,2.0,3,3,5,2,8,0,22.04646490214849,0.9535350978515088,1.0,3.9535350978515087,141.63153332596247,1
12.763231279755995,0,2,6.0,5,1,2.1183843601220023,3,1,3,2,4,1,13.881615639877998,0.0,1.0,0.0,148.05304987159667,1
0.0,2,3,15.0,5,0,3.0,5,3,4,2,2,0,13.0,1.4155002044692098,2.0,2.0,127.6,1
3.667583901837655,1,2,29.498624147243518,4,1,4.0,4,2,3,0,4,1,14.163456343568209,1.8337919509188274,2.0,1.0,189.28698958380784,1
0.642577610323634,2,1,15.357422389676366,4,1,3.285155220647268,4,3,5,0,2,0,13.072267169029098,1.285155220647268,1.642577610323634,8.0,144.73886509791396,1
1.0,2,1,27.157115661847456,3,0,3.921442169076273,4,4,3,1,2,1,12.0,1.0,2.0,4.764326507228819,146.4674307470522,1
1.0,1,1,7.0,4,1,4.0,5,4,3,2,2,1,15.0,1.25943527674049,2.0,3.0,162.3,1
0.0,0,1,15.0,4,1,3.0,3,2,5,1,5,0,17.0,0.0,1.0,7.0,153.46,1
